resp_id,survey_location,period,post,treated,did,monthly_transport_exp,ticket_expenditure,gender,female,age,profession,trip_purpose,mode,trip_dist_km,trip_time_min,trip_fare,trips_per_week,wait_min,access_dist_m,n_2w,n_4w,n_cycle,hh_motor_vehicles,income_imputed,vi_income,vi_no_vehicle,vi_elderly,brt_experience,employed,VI,VI_did
63,25. Golden Gate,0,0,0,0,116.81703703703703,0.0,Male,0,50,Self-employed,Shopping,Two Wheeler,1.0,5,0,5,0,0,2,1,2,3,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
63,25. Golden Gate,1,1,0,0,5.652361064811888,0.0,Male,0,50,Self-employed,Shopping,Two Wheeler,1.0,5,0,5,0,0,2,1,2,3,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
64,30. Novelty Chowk,0,0,0,0,280.3608888888889,0.0,Male,0,27,Private salaried job,Work,Two Wheeler,2.0,10,0,6,0,0,1,1,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
64,30. Novelty Chowk,1,1,0,0,7.649988574160256,0.0,Male,0,27,Private salaried job,Work,Two Wheeler,2.0,10,0,6,0,0,1,1,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
65,33. Tara Wala pul,0,0,0,0,280.3608888888889,0.0,Male,0,28,Self-employed,Work,Two Wheeler,2.0,5,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
65,33. Tara Wala pul,1,1,0,0,6.347183200005908,0.0,Male,0,28,Self-employed,Work,Two Wheeler,2.0,5,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
66,Chattarwind_Gate,0,0,0,0,140.18044444444445,0.0,Female,1,35,Homemaker,Work,Two Wheeler,2.0,15,0,3,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
66,Chattarwind_Gate,1,1,0,0,5.535794006579958,0.0,Female,1,35,Homemaker,Work,Two Wheeler,2.0,15,0,3,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
67,36. Verka Railway Station,0,0,0,0,350.4511111111111,0.0,Male,0,28,Self-employed,Work,Two Wheeler,2.5,7,0,6,0,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
67,36. Verka Railway Station,1,1,0,0,5.592071607454136,0.0,Male,0,28,Self-employed,Work,Two Wheeler,2.5,7,0,6,0,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
68,Majitha_Road,0,0,0,0,280.3608888888889,0.0,Male,0,18,Unemployed,Work,Two Wheeler,3.0,15,0,4,0,0,1,1,0,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
68,Majitha_Road,1,1,0,0,3.039500980626122,0.0,Male,0,18,Unemployed,Work,Two Wheeler,3.0,15,0,4,0,0,1,1,0,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
69,17. Ratan Singh Chowk,0,0,1,0,420.54133333333334,0.0,Male,0,22,Unemployed,Work,Two Wheeler,3.0,10,0,6,0,0,3,0,0,3,0,1.0,0,0,No,0,0.3333333333333333,0.0
69,17. Ratan Singh Chowk,1,1,1,1,129.9,5.0,Male,0,22,Unemployed,Work,Two Wheeler,3.0,10,0,6,0,0,3,0,0,3,0,1.0,0,0,No,0,0.3333333333333333,0.3333333333333333
70,22. 100 feet raod,0,0,0,0,490.63155555555556,0.0,Male,0,22,Private salaried job,Work,Two Wheeler,3.0,20,0,7,0,0,2,0,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
70,22. 100 feet raod,1,1,0,0,4.367173892323624,0.0,Male,0,22,Private salaried job,Work,Two Wheeler,3.0,20,0,7,0,0,2,0,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
71,10. Kot Man Singh,0,0,0,0,350.4511111111111,0.0,Male,0,23,Private salaried job,Work,Two Wheeler,3.0,15,0,5,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
71,10. Kot Man Singh,1,1,0,0,2.145846728195292,0.0,Male,0,23,Private salaried job,Work,Two Wheeler,3.0,15,0,5,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
72,27. Hussainpura Chowk,0,0,0,0,280.3608888888889,0.0,Female,1,45,Homemaker,Shopping,Two Wheeler,3.0,10,0,4,0,0,2,0,1,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
72,27. Hussainpura Chowk,1,1,0,0,4.085286437246362,0.0,Female,1,45,Homemaker,Shopping,Two Wheeler,3.0,10,0,4,0,0,2,0,1,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
73,10. Kot Man Singh,0,0,0,0,420.54133333333334,0.0,Male,0,48,Self-employed,Work,Two Wheeler,3.0,10,0,6,0,0,2,1,0,3,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
73,10. Kot Man Singh,1,1,0,0,8.53403073268166,0.0,Male,0,48,Self-employed,Work,Two Wheeler,3.0,10,0,6,0,0,2,1,0,3,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
74,17. Ratan Singh Chowk,0,0,0,0,420.54133333333334,0.0,Male,0,60,Private salaried job,Work,Two Wheeler,3.0,10,0,6,0,0,1,1,1,2,22000,0.3902286740029658,0,1,No,1,0.4634095580009886,0.0
74,17. Ratan Singh Chowk,1,1,0,0,2.3393948586534075,0.0,Male,0,60,Private salaried job,Work,Two Wheeler,3.0,10,0,6,0,0,1,1,1,2,22000,0.3902286740029658,0,1,No,1,0.4634095580009886,0.0
75,2. Amritsar Engineering College,0,0,0,0,467.2681481481481,0.0,Female,1,24,Student,Education,Two Wheeler,4.0,25,0,5,0,200,1,0,1,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
75,2. Amritsar Engineering College,1,1,0,0,0.5830274168906602,0.0,Female,1,24,Student,Education,Two Wheeler,4.0,25,0,5,0,200,1,0,1,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
76,5. Ghee Mandi Chowk,0,0,0,0,817.7192592592593,0.0,Male,0,38,Self-employed,Work,Two Wheeler,5.0,7,0,7,0,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
76,5. Ghee Mandi Chowk,1,1,0,0,2.8138389202199656,0.0,Male,0,38,Self-employed,Work,Two Wheeler,5.0,7,0,7,0,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
77,3. Bus stand,0,0,0,0,700.9022222222222,0.0,Female,1,25,Homemaker,Health,Two Wheeler,6.0,20,0,5,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
77,3. Bus stand,1,1,0,0,2.935937577666836,0.0,Female,1,25,Homemaker,Health,Two Wheeler,6.0,20,0,5,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
78,32. Railway Station,0,0,0,0,841.0826666666667,0.0,Male,0,39,Private salaried job,Work,Two Wheeler,6.0,10,0,6,0,0,5,1,0,6,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
78,32. Railway Station,1,1,0,0,6.619165147268951,0.0,Male,0,39,Private salaried job,Work,Two Wheeler,6.0,10,0,6,0,0,5,1,0,6,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
79,3. Bus stand,0,0,0,0,981.2631111111111,0.0,Male,0,32,Private salaried job,Work,Two Wheeler,7.0,30,0,6,0,0,2,0,0,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
79,3. Bus stand,1,1,0,0,5.570321523412783,0.0,Male,0,32,Private salaried job,Work,Two Wheeler,7.0,30,0,6,0,0,2,0,0,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
80,1. 100 ft road Chowk,0,0,1,0,1121.4435555555556,0.0,Male,0,21,Self-employed,Work,Two Wheeler,8.0,35,0,6,0,0,1,1,1,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
80,1. 100 ft road Chowk,1,1,1,1,389.7,15.0,Male,0,21,Self-employed,Work,Two Wheeler,8.0,35,0,6,0,0,1,1,1,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.1832253700668592
81,2. Amritsar Engineering College,0,0,1,0,1051.3533333333335,0.0,Male,0,19,Student,Education,Two Wheeler,9.0,20,0,5,0,0,3,2,1,5,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
81,2. Amritsar Engineering College,1,1,1,1,324.75,15.0,Male,0,19,Student,Education,Two Wheeler,9.0,20,0,5,0,0,3,2,1,5,0,1.0,0,0,Yes,0,0.3333333333333333,0.3333333333333333
82,14. Municipal Corporation,0,0,0,0,1635.4385185185185,0.0,Male,0,45,Private salaried job,Work,Two Wheeler,10.0,15,0,7,0,0,1,0,0,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
82,14. Municipal Corporation,1,1,0,0,4.063868614400706,0.0,Male,0,45,Private salaried job,Work,Two Wheeler,10.0,15,0,7,0,0,1,0,0,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
83,26. Guru Harkrishan School,0,0,0,0,1401.8044444444445,0.0,Female,1,17,Student,Education,Two Wheeler,12.0,20,0,5,0,0,2,1,1,3,0,1.0,0,0,No,0,0.3333333333333333,0.0
83,26. Guru Harkrishan School,1,1,0,0,8.140203846660347,0.0,Female,1,17,Student,Education,Two Wheeler,12.0,20,0,5,0,0,2,1,1,3,0,1.0,0,0,No,0,0.3333333333333333,0.0
84,15. Rajasansi,0,0,0,0,280.3608888888889,0.0,Male,0,62,Self-employed,Religious,Two Wheeler,12.0,30,0,1,0,0,2,0,1,2,17914,0.5496761102005776,0,1,Yes,1,0.5165587034001925,0.0
84,15. Rajasansi,1,1,0,0,1.669729199077039,0.0,Male,0,62,Self-employed,Religious,Two Wheeler,12.0,30,0,1,0,0,2,0,1,2,17914,0.5496761102005776,0,1,Yes,1,0.5165587034001925,0.0
85,2. Amritsar Engineering College,0,0,0,0,1752.2555555555555,0.0,Male,0,25,Student,Education,Two Wheeler,15.0,30,0,5,0,0,2,1,1,3,0,1.0,0,0,No,0,0.3333333333333333,0.0
85,2. Amritsar Engineering College,1,1,0,0,0.2271207313386047,0.0,Male,0,25,Student,Education,Two Wheeler,15.0,30,0,5,0,0,2,1,1,3,0,1.0,0,0,No,0,0.3333333333333333,0.0
86,3. Bus stand,0,0,1,0,3364.3306666666667,0.0,Male,0,23,Private salaried job,Work,Two Wheeler,24.0,35,0,6,0,0,1,1,0,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
86,3. Bus stand,1,1,1,1,779.4,30.0,Male,0,23,Private salaried job,Work,Two Wheeler,24.0,35,0,6,0,0,1,1,0,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.1300762246676552
87,18. Spring Dale,0,0,0,0,129.9,0.0,Male,0,17,Student,Education,Shared Autorickshaw,1.0,5,10,3,2,1000,0,0,0,0,0,1.0,1,0,No,0,0.6666666666666666,0.0
87,18. Spring Dale,1,1,0,0,137.12359350596452,0.0,Male,0,17,Student,Education,Shared Autorickshaw,1.0,5,10,3,2,1000,0,0,0,0,0,1.0,1,0,No,0,0.6666666666666666,0.0
88,7. Guru Ram Das Charitable Hospital,0,0,0,0,259.8,0.0,Male,0,65,Self-employed,Work,Shared Autorickshaw,1.5,15,10,6,0,0,0,0,0,0,17914,0.5496761102005776,1,1,Yes,1,0.8498920367335258,0.0
88,7. Guru Ram Das Charitable Hospital,1,1,0,0,264.4187723025139,0.0,Male,0,65,Self-employed,Work,Shared Autorickshaw,1.5,15,10,6,0,0,0,0,0,0,17914,0.5496761102005776,1,1,Yes,1,0.8498920367335258,0.0
89,26. Guru Harkrishan School,0,0,0,0,259.8,0.0,Female,1,15,Student,Education,Shared Autorickshaw,2.0,10,20,3,0,50,2,0,0,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
89,26. Guru Harkrishan School,1,1,0,0,261.41271779033605,0.0,Female,1,15,Student,Education,Shared Autorickshaw,2.0,10,20,3,0,50,2,0,0,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
90,22. 100 feet raod,0,0,0,0,606.2,0.0,Female,1,21,Student,Education,Shared Autorickshaw,2.0,20,20,7,2,200,1,1,0,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
90,22. 100 feet raod,1,1,0,0,611.2104477510337,0.0,Female,1,21,Student,Education,Shared Autorickshaw,2.0,20,20,7,2,200,1,1,0,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
91,1. 100 ft road Chowk,0,0,0,0,259.8,0.0,Male,0,25,Private salaried job,Work,Shared Autorickshaw,2.0,15,10,6,0,0,0,0,0,0,22000,0.3902286740029658,1,0,Yes,1,0.4634095580009886,0.0
91,1. 100 ft road Chowk,1,1,0,0,261.3231210271317,0.0,Male,0,25,Private salaried job,Work,Shared Autorickshaw,2.0,15,10,6,0,0,0,0,0,0,22000,0.3902286740029658,1,0,Yes,1,0.4634095580009886,0.0
92,33. Tara Wala pul,0,0,0,0,909.3,0.0,Male,0,28,Labourer,Work,Shared Autorickshaw,2.0,10,30,7,10,3000,1,1,1,2,13650,0.7160696167954421,0,0,No,1,0.2386898722651473,0.0
92,33. Tara Wala pul,1,1,0,0,916.2632037507772,0.0,Male,0,28,Labourer,Work,Shared Autorickshaw,2.0,10,30,7,10,3000,1,1,1,2,13650,0.7160696167954421,0,0,No,1,0.2386898722651473,0.0
93,15. Rajasansi,0,0,0,0,519.6,0.0,Female,1,28,Homemaker,Work,Shared Autorickshaw,2.0,10,20,6,25,200,0,0,0,0,0,1.0,1,0,No,0,0.6666666666666666,0.0
93,15. Rajasansi,1,1,0,0,524.0615627557403,0.0,Female,1,28,Homemaker,Work,Shared Autorickshaw,2.0,10,20,6,25,200,0,0,0,0,0,1.0,1,0,No,0,0.6666666666666666,0.0
94,10. Kot Man Singh,0,0,1,0,1039.2,0.0,Female,1,32,Self-employed,Work,Shared Autorickshaw,2.0,10,40,6,0,0,1,0,0,1,6374,1.0,0,0,No,1,0.3333333333333333,0.0
94,10. Kot Man Singh,1,1,1,1,129.9,5.0,Female,1,32,Self-employed,Work,Shared Autorickshaw,2.0,10,40,6,0,0,1,0,0,1,6374,1.0,0,0,No,1,0.3333333333333333,0.3333333333333333
95,32. Railway Station,0,0,0,0,259.8,0.0,Male,0,47,Self-employed,Work,Shared Autorickshaw,2.0,10,10,6,0,0,2,0,0,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
95,32. Railway Station,1,1,0,0,262.8151208914788,0.0,Male,0,47,Self-employed,Work,Shared Autorickshaw,2.0,10,10,6,0,0,2,0,0,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
96,10. Kot Man Singh,0,0,0,0,346.4,0.0,Male,0,54,Self-employed,Work,Shared Autorickshaw,2.0,5,20,4,2,0,0,0,1,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
96,10. Kot Man Singh,1,1,0,0,352.70282593118884,0.0,Male,0,54,Self-employed,Work,Shared Autorickshaw,2.0,5,20,4,2,0,0,0,1,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
97,30. Novelty Chowk,0,0,0,0,173.2,0.0,Male,0,56,Private salaried job,Work,Shared Autorickshaw,2.0,15,20,2,10,600,1,0,1,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
97,30. Novelty Chowk,1,1,0,0,176.8181261055339,0.0,Male,0,56,Private salaried job,Work,Shared Autorickshaw,2.0,15,20,2,10,600,1,0,1,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
98,Chattarwind_Gate,0,0,0,0,519.6,0.0,Female,1,30,Self-employed,Work,Shared Autorickshaw,2.5,30,20,6,2,200,0,0,0,0,6374,1.0,1,0,No,1,0.6666666666666666,0.0
98,Chattarwind_Gate,1,1,0,0,520.4764991931611,0.0,Female,1,30,Self-employed,Work,Shared Autorickshaw,2.5,30,20,6,2,200,0,0,0,0,6374,1.0,1,0,No,1,0.6666666666666666,0.0
99,26. Guru Harkrishan School,0,0,0,0,346.4,0.0,Female,1,18,Student,Education,Shared Autorickshaw,3.0,20,20,4,5,100,2,1,0,3,0,1.0,0,0,No,0,0.3333333333333333,0.0
99,26. Guru Harkrishan School,1,1,0,0,347.5800590212051,0.0,Female,1,18,Student,Education,Shared Autorickshaw,3.0,20,20,4,5,100,2,1,0,3,0,1.0,0,0,No,0,0.3333333333333333,0.0
100,32. Railway Station,0,0,0,0,519.6,0.0,Female,1,22,Student,Education,Shared Autorickshaw,3.0,10,20,6,0,200,2,0,1,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
100,32. Railway Station,1,1,0,0,529.2189766454952,0.0,Female,1,22,Student,Education,Shared Autorickshaw,3.0,10,20,6,0,200,2,0,1,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
101,34. Valmiki Chowk,0,0,0,0,606.2,0.0,Female,1,23,Private salaried job,Work,Shared Autorickshaw,3.0,10,20,7,10,150,2,0,1,2,17000,0.5853430110044486,0,0,Yes,1,0.1951143370014828,0.0
101,34. Valmiki Chowk,1,1,0,0,615.2858069070761,0.0,Female,1,23,Private salaried job,Work,Shared Autorickshaw,3.0,10,20,7,10,150,2,0,1,2,17000,0.5853430110044486,0,0,Yes,1,0.1951143370014828,0.0
102,34. Valmiki Chowk,0,0,1,0,606.2,0.0,Female,1,23,Private salaried job,Work,Shared Autorickshaw,3.0,15,20,7,10,0,1,0,0,1,17000,0.5853430110044486,0,0,Yes,1,0.1951143370014828,0.0
102,34. Valmiki Chowk,1,1,1,1,151.55,5.0,Female,1,23,Private salaried job,Work,Shared Autorickshaw,3.0,15,20,7,10,0,1,0,0,1,17000,0.5853430110044486,0,0,Yes,1,0.1951143370014828,0.1951143370014828
103,29. Kachehri Chowk,0,0,0,0,259.8,0.0,Female,1,24,Private salaried job,Work,Shared Autorickshaw,3.0,15,10,6,2,0,2,1,0,3,17000,0.5853430110044486,0,0,No,1,0.1951143370014828,0.0
103,29. Kachehri Chowk,1,1,0,0,262.4586996145952,0.0,Female,1,24,Private salaried job,Work,Shared Autorickshaw,3.0,15,10,6,2,0,2,1,0,3,17000,0.5853430110044486,0,0,No,1,0.1951143370014828,0.0
104,3. Bus stand,0,0,1,0,173.2,0.0,Male,0,25,Self-employed,Health,Shared Autorickshaw,3.0,10,20,2,0,0,1,1,0,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
104,3. Bus stand,1,1,1,1,43.3,5.0,Male,0,25,Self-employed,Health,Shared Autorickshaw,3.0,10,20,2,0,0,1,1,0,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.1832253700668592
105,14. Municipal Corporation,0,0,0,0,173.2,0.0,Male,0,51,Labourer,Work,Shared Autorickshaw,3.0,15,20,2,3,200,0,0,0,0,13650,0.7160696167954421,1,0,No,1,0.5720232055984807,0.0
105,14. Municipal Corporation,1,1,0,0,180.987509039658,0.0,Male,0,51,Labourer,Work,Shared Autorickshaw,3.0,15,20,2,3,200,0,0,0,0,13650,0.7160696167954421,1,0,No,1,0.5720232055984807,0.0
106,33. Tara Wala pul,0,0,0,0,303.1,0.0,Male,0,58,Private salaried job,Work,Shared Autorickshaw,3.0,7,10,7,5,1000,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
106,33. Tara Wala pul,1,1,0,0,310.26890189159,0.0,Male,0,58,Private salaried job,Work,Shared Autorickshaw,3.0,7,10,7,5,1000,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
107,17. Ratan Singh Chowk,0,0,0,0,519.6,0.0,Male,0,65,Self-employed,Work,Shared Autorickshaw,3.0,30,20,6,0,0,0,0,0,0,17914,0.5496761102005776,1,1,Yes,1,0.8498920367335258,0.0
107,17. Ratan Singh Chowk,1,1,0,0,524.0936150214379,0.0,Male,0,65,Self-employed,Work,Shared Autorickshaw,3.0,30,20,6,0,0,0,0,0,0,17914,0.5496761102005776,1,1,Yes,1,0.8498920367335258,0.0
108,26. Guru Harkrishan School,0,0,1,0,519.6,0.0,Female,1,23,Student,Education,Shared Autorickshaw,4.0,10,20,6,2,50,2,1,1,3,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
108,26. Guru Harkrishan School,1,1,1,1,259.8,10.0,Female,1,23,Student,Education,Shared Autorickshaw,4.0,10,20,6,2,50,2,1,1,3,0,1.0,0,0,Yes,0,0.3333333333333333,0.3333333333333333
109,29. Kachehri Chowk,0,0,0,0,606.2,0.0,Male,0,35,Private salaried job,Work,Shared Autorickshaw,4.0,5,20,7,0,0,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
109,29. Kachehri Chowk,1,1,0,0,607.163909621535,0.0,Male,0,35,Private salaried job,Work,Shared Autorickshaw,4.0,5,20,7,0,0,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
110,17. Ratan Singh Chowk,0,0,0,0,519.6,0.0,Male,0,56,Self-employed,Work,Shared Autorickshaw,4.0,20,20,6,0,0,3,0,1,3,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
110,17. Ratan Singh Chowk,1,1,0,0,528.6260239654384,0.0,Male,0,56,Self-employed,Work,Shared Autorickshaw,4.0,20,20,6,0,0,3,0,1,3,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
111,22. 100 feet raod,0,0,0,0,649.5,0.0,Male,0,23,Labourer,Religious,Shared Autorickshaw,5.0,25,30,5,10,150,1,0,1,1,13650,0.7160696167954421,0,0,Yes,1,0.2386898722651473,0.0
111,22. 100 feet raod,1,1,0,0,654.0577628983361,0.0,Male,0,23,Labourer,Religious,Shared Autorickshaw,5.0,25,30,5,10,150,1,0,1,1,13650,0.7160696167954421,0,0,Yes,1,0.2386898722651473,0.0
112,33. Tara Wala pul,0,0,0,0,1039.2,0.0,Male,0,25,Private salaried job,Work,Shared Autorickshaw,5.0,10,40,6,3,0,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
112,33. Tara Wala pul,1,1,0,0,1041.2236336479525,0.0,Male,0,25,Private salaried job,Work,Shared Autorickshaw,5.0,10,40,6,3,0,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
113,8. Hall Gate,0,0,0,0,519.6,0.0,Female,1,25,Private salaried job,Work,Shared Autorickshaw,5.0,30,40,3,2,0,0,0,0,0,17000,0.5853430110044486,1,0,Yes,1,0.5284476703348162,0.0
113,8. Hall Gate,1,1,0,0,522.6595662415066,0.0,Female,1,25,Private salaried job,Work,Shared Autorickshaw,5.0,30,40,3,2,0,0,0,0,0,17000,0.5853430110044486,1,0,Yes,1,0.5284476703348162,0.0
114,21. Vallah Bypass,0,0,0,0,519.6,0.0,Female,1,25,Student,Education,Shared Autorickshaw,5.0,30,20,6,15,0,1,1,1,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
114,21. Vallah Bypass,1,1,0,0,525.3921956894189,0.0,Female,1,25,Student,Education,Shared Autorickshaw,5.0,30,20,6,15,0,1,1,1,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
115,3. Bus stand,0,0,0,0,606.2,0.0,Male,0,26,Self-employed,Work,Shared Autorickshaw,5.0,15,20,7,7,0,2,0,0,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
115,3. Bus stand,1,1,0,0,607.9677278293924,0.0,Male,0,26,Self-employed,Work,Shared Autorickshaw,5.0,15,20,7,7,0,2,0,0,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
116,3. Bus stand,0,0,0,0,519.6,0.0,Female,1,26,Student,Education,Shared Autorickshaw,5.0,20,20,6,5,50,2,0,0,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
116,3. Bus stand,1,1,0,0,528.1661428409237,0.0,Female,1,26,Student,Education,Shared Autorickshaw,5.0,20,20,6,5,50,2,0,0,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
117,21. Vallah Bypass,0,0,0,0,606.2,0.0,Male,0,34,Self-employed,Work,Shared Autorickshaw,5.0,15,20,7,0,150,2,0,0,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
117,21. Vallah Bypass,1,1,0,0,613.7851952983522,0.0,Male,0,34,Self-employed,Work,Shared Autorickshaw,5.0,15,20,7,0,150,2,0,0,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
118,10. Kot Man Singh,0,0,0,0,259.8,0.0,Male,0,35,Private salaried job,Work,Shared Autorickshaw,5.0,20,20,3,2,200,2,0,1,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
118,10. Kot Man Singh,1,1,0,0,266.9946295595094,0.0,Male,0,35,Private salaried job,Work,Shared Autorickshaw,5.0,20,20,3,2,200,2,0,1,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
119,18. Spring Dale,0,0,0,0,1299.0,0.0,Male,0,54,Self-employed,Work,Shared Autorickshaw,5.0,10,150,2,2,100,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
119,18. Spring Dale,1,1,0,0,1303.320930397751,0.0,Male,0,54,Self-employed,Work,Shared Autorickshaw,5.0,10,150,2,2,100,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
120,29. Kachehri Chowk,0,0,0,0,606.2,0.0,Male,0,18,Private salaried job,Work,Shared Autorickshaw,6.0,15,20,7,0,0,1,0,0,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
120,29. Kachehri Chowk,1,1,0,0,612.4730884070245,0.0,Male,0,18,Private salaried job,Work,Shared Autorickshaw,6.0,15,20,7,0,0,1,0,0,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
121,8. Hall Gate,0,0,0,0,519.6,0.0,Female,1,18,Student,Work,Shared Autorickshaw,6.0,10,20,6,5,0,1,0,1,1,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
121,8. Hall Gate,1,1,0,0,525.4409796891274,0.0,Female,1,18,Student,Work,Shared Autorickshaw,6.0,10,20,6,5,0,1,0,1,1,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
122,3. Bus stand,0,0,0,0,606.2,0.0,Female,1,20,Private salaried job,Work,Shared Autorickshaw,6.0,60,20,7,15,0,0,0,1,0,17000,0.5853430110044486,1,0,No,1,0.5284476703348162,0.0
122,3. Bus stand,1,1,0,0,612.6984660155482,0.0,Female,1,20,Private salaried job,Work,Shared Autorickshaw,6.0,60,20,7,15,0,0,0,1,0,17000,0.5853430110044486,1,0,No,1,0.5284476703348162,0.0
123,5. Ghee Mandi Chowk,0,0,0,0,606.2,0.0,Male,0,26,Labourer,Work,Shared Autorickshaw,6.0,30,20,7,15,500,0,0,0,0,13650,0.7160696167954421,1,0,Yes,1,0.5720232055984807,0.0
123,5. Ghee Mandi Chowk,1,1,0,0,607.044443211399,0.0,Male,0,26,Labourer,Work,Shared Autorickshaw,6.0,30,20,7,15,500,0,0,0,0,13650,0.7160696167954421,1,0,Yes,1,0.5720232055984807,0.0
124,Chattarwind_Gate,0,0,0,0,173.2,0.0,Female,1,30,Homemaker,Recreational,Shared Autorickshaw,6.0,15,20,2,0,200,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
